time,open,high,low,close,Resistance Zone - 1 - High,Resistance Zone - 1 - Low,Support Zone - 1 - High,Support Zone - 1 - Low,Supply Demand - 1 - High,Supply Demand - 1 - Low,Resistance Zone - 2 - High,Resistance Zone - 2 - Low,Support Zone - 2 - High,Support Zone - 2 - Low,Supply Demand - 2 - High,Supply Demand - 2 - Low,Resistance Zone - 3 - High,Resistance Zone - 3 - Low,Support Zone - 3 - High,Support Zone - 3 - Low,Supply Demand - 3 - High,Supply Demand - 3 - Low,Resistance Zone - 4 - High,Resistance Zone - 4 - Low,Support Zone - 4 - High,Support Zone - 4 - Low,Supply Demand - 4 - High,Supply Demand - 4 - Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot
2022-02-16,49394,49660,49249,49618,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-17,49577,50438,49557,50392,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-18,50177,50274,49829,50112,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-21,50071,50139,49764,50078,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-22,50447,50687,50057,50328,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-23,50389,50414,49951,50379,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-24,50800,52797,50800,51543,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-25,51180,51180,50040,50221,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-02-28,50880,51211,50505,50760,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-01,51200,51876,51159,51816,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-02,51700,52070,51192,51294,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-03,51562,51951,51391,51770,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-04,51902,52601,51800,52559,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-07,53266,54010,52813,53517,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-08,53639,55558,53356,54224,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-09,54917,55190,52626,52745,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-10,52601,53488,52437,53239,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-11,53089,53203,52240,52878,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-14,52623,52786,52125,52304,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-15,52001,52080,51220,51564,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-16,51346,51519,51028,51147,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-17,51678,51837,51366,51647,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-18,51650,51713,51360,51447,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-21,51430,51890,51350,51655,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-22,51770,51949,51150,51379,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-23,51365,51800,51224,51767,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-24,51702,52155,51648,52078,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-25,52075,52100,51762,51876,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-28,51721,51784,51370,51571,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-29,51342,51383,50354,50813,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-30,50979,51263,50811,50953,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-03-31,51552,52221,51400,52166,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-01,51936,52028,51565,51606,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-04,51550,51725,51317,51533,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-05,51509,51777,51251,51371,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-06,51398,51837,51320,51596,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-07,51611,51982,51550,51897,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-08,51734,52197,51681,52071,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-11,52126,52740,52021,52179,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-12,52375,53000,52375,52878,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-13,52850,53150,52807,53081,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-14,53010,53110,52700,52992,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-18,53470,53663,53218,53272,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-19,53248,53416,52660,52749,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-20,52562,52650,52310,52628,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-21,52628,52649,52144,52413,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-22,52529,52662,52104,52261,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-25,52033,52115,51300,51393,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-26,51460,51769,51410,51584,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-27,51545,51636,51082,51199,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-28,51089,51335,50828,51262,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-04-29,51499,51879,51499,51754,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-02,51270,51322,50481,50659,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-03,50555,50992,50515,50808,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-04,50675,50830,50502,50610,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-05,50921,51557,50853,50899,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-06,50936,51538,50905,51343,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-09,51259,51386,50901,50959,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-10,50971,51118,50511,50586,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-11,50449,50888,50322,50822,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-12,50939,50946,50140,50174,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-13,50067,50249,49670,49873,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-16,49930,50297,49572,50248,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-17,50399,50580,50130,50173,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-18,50120,50366,49863,50218,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-19,50280,50760,50058,50544,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-20,50471,50860,50471,50829,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-23,50897,51156,50808,50907,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-24,50940,51246,50880,51157,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-25,51109,51132,50705,50819,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-26,50840,50920,50580,50871,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-27,50952,51066,50850,50913,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-30,50974,51112,50901,50915,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-05-31,51021,51149,50728,50847,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-01,50700,50916,50415,50865,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-02,50850,51341,50783,51269,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-03,51340,51390,50900,50970,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-06,51126,51133,50815,50870,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-07,50787,51070,50681,50968,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-08,50900,51155,50851,51051,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-09,51046,51135,50805,51005,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-10,50900,51797,50420,51701,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-13,51530,51660,50551,50664,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-14,50537,50667,50151,50195,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-15,50261,50861,50211,50438,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-16,50650,51092,50295,50986,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-17,50977,51179,50815,50834,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-20,50985,50985,50713,50735,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-21,50827,50950,50650,50760,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-22,50691,51146,50522,50904,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-23,50800,51060,50560,50594,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-24,50549,50741,50410,50623,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-27,50730,50980,50575,50649,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-28,50604,50960,50604,50822,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-29,50779,51146,50640,50729,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-06-30,50740,50991,50433,50517,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-01,51000,52032,50727,51917,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-04,52050,52300,52000,52122,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-05,52199,52279,51250,51302,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-06,51382,51520,50450,50500,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-07,50661,50830,50562,50621,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-08,50670,50973,50366,50779,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-11,50709,50869,50616,50644,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-12,50680,50794,50438,50457,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-13,50431,50946,50160,50802,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
